employee_id,employee_name,department,course_name,assigned_date,due_date,completion_date,status,completion_time_days,is_overdue,assigned_month,days_allowed,completed_on_time
1289,Arun Gupta,HR,Excel for Business,2025-06-27,2025-08-04,2025-07-04,Completed,7.0,False,2025-06,38,True
1276,Tanya Desai,Sales,SQL Fundamentals,2025-12-05,2025-12-25,,Pending,,True,2025-12,20,False
1008,Sai Pillai,Operations,Leadership Fundamentals,2025-09-13,2025-10-15,2025-09-26,Completed,13.0,False,2025-09,32,True
1143,Vihaan Kumar,Sales,Leadership Fundamentals,2025-06-29,2025-07-23,,Pending,,True,2025-06,24,False
1117,Pranav Kumar,Operations,Workplace Safety,2026-01-31,2026-02-13,2026-02-04,Completed,4.0,False,2026-01,13,True
1230,Shruti Banerjee,Finance,SQL Fundamentals,2025-10-11,2025-11-07,2025-10-17,Completed,6.0,False,2025-10,27,True
1053,Ishaan Sinha,Marketing,Data Security Awareness,2025-05-16,2025-06-03,2025-05-24,Completed,8.0,False,2025-05,18,True
1158,Deepak Joshi,Operations,SQL Fundamentals,2026-02-19,2026-03-08,,Pending,,True,2026-02,17,False
1349,Aarav Ghosh,Sales,Anti-Harassment Training,2025-11-17,2025-12-13,2025-11-18,Completed,1.0,False,2025-11,26,True
1300,Tanya Mukherjee,IT,SQL Fundamentals,2026-01-20,2026-02-20,2026-01-30,Completed,10.0,False,2026-01,31,True
1258,Aadhya Das,Finance,Project Management,2025-08-31,2025-10-07,,Pending,,True,2025-08,37,False
1235,Sachin Rao,IT,Python Basics,2025-11-08,2025-12-21,,Pending,,True,2025-11,43,False
1111,Priya Modi,HR,Project Management,2025-05-15,2025-06-21,2025-05-28,Completed,13.0,False,2025-05,37,True
1020,Neha Nair,HR,Customer Service Excellence,2025-10-23,2025-11-09,,Pending,,True,2025-10,17,False
1194,Suresh Iyer,Finance,Data Security Awareness,2025-10-06,2025-11-04,,Pending,,True,2025-10,29,False
1216,Deepak Saxena,IT,Data Security Awareness,2026-01-11,2026-02-03,2026-01-21,Pending,,True,2026-01,23,False
1064,Gaurav Singh,HR,Python Basics,2025-04-15,2025-05-13,2025-04-24,Completed,9.0,False,2025-04,28,True
1022,Gaurav Sinha,IT,SQL Fundamentals,2025-10-18,2025-11-24,2025-10-28,Completed,10.0,False,2025-10,37,True
1277,Swati Banerjee,Operations,Communication Skills,2025-10-24,2025-11-19,2025-10-30,Completed,6.0,False,2025-10,26,True
1189,Divya Banerjee,Sales,Excel for Business,2025-06-27,2025-07-29,2025-07-10,Completed,13.0,False,2025-06,32,True
1306,Kavya Banerjee,Marketing,Customer Service Excellence,2025-10-13,2025-11-06,,Pending,,True,2025-10,24,False
1132,Anjali Modi,IT,Anti-Harassment Training,2025-08-25,2025-09-24,2025-08-26,Completed,1.0,False,2025-08,30,True
1260,Aditya Chopra,IT,Data Security Awareness,2025-05-06,2025-06-07,2025-05-12,Completed,6.0,False,2025-05,32,True
1249,Rekha Malhotra,Marketing,Leadership Fundamentals,2025-11-09,2025-11-28,2025-11-11,Pending,,True,2025-11,19,False
1222,Sneha Mehta,Sales,Communication Skills,2025-11-19,2025-12-25,,Pending,,True,2025-11,36,False
1025,Neha Gupta,Sales,Communication Skills,2026-02-13,2026-03-04,2026-02-19,Completed,6.0,False,2026-02,19,True
1308,Neha Saxena,HR,Communication Skills,2026-01-07,2026-02-04,2026-01-16,Completed,9.0,False,2026-01,28,True
1140,Riya Pillai,Marketing,Excel for Business,2025-07-04,2025-08-03,2025-07-18,Completed,14.0,False,2025-07,30,True
1328,Tanya Patel,Finance,SQL Fundamentals,2025-12-11,2026-01-20,2025-12-17,Completed,6.0,False,2025-12,40,True
1214,Aadhya Mishra,IT,Customer Service Excellence,2025-08-15,2025-09-10,,Pending,,True,2025-08,26,False
1005,Nandini Gupta,IT,SQL Fundamentals,2025-10-04,2025-10-22,,Pending,,True,2025-10,18,False
1187,Nitin Sinha,IT,SQL Fundamentals,2025-12-03,2026-01-11,2025-12-10,Completed,7.0,False,2025-12,39,True
1225,Gaurav Banerjee,HR,SQL Fundamentals,2025-12-02,2026-01-10,2025-12-13,Completed,11.0,False,2025-12,39,True
1059,Krishna Trivedi,IT,Customer Service Excellence,2025-08-21,2025-09-17,2025-08-23,Completed,2.0,False,2025-08,27,True
1309,Sachin Sen,Operations,Customer Service Excellence,2026-02-06,2026-02-21,2026-02-10,Completed,4.0,False,2026-02,15,True
1089,Sai Trivedi,Operations,Workplace Safety,2026-02-18,2026-03-17,2026-02-22,Completed,4.0,False,2026-02,27,True
1301,Kiran Sharma,IT,Python Basics,2026-02-07,2026-03-01,,Pending,,True,2026-02,22,False
1141,Vihaan Kumar,Marketing,Customer Service Excellence,2025-04-05,2025-05-03,2025-04-10,Completed,5.0,False,2025-04,28,True
1191,Ayaan Singh,IT,Leadership Fundamentals,2026-01-18,2026-02-25,2026-01-28,Completed,10.0,False,2026-01,38,True
1024,Arun Rao,HR,Project Management,2025-08-28,2025-09-25,2025-09-08,Completed,11.0,False,2025-08,28,True
1149,Nandini Chopra,IT,SQL Fundamentals,2025-09-02,2025-10-12,,Pending,,True,2025-09,40,False
1151,Manish Chopra,Marketing,Python Basics,2025-05-01,2025-06-11,2025-05-16,Completed,15.0,False,2025-05,41,True
1261,Kiran Singh,Finance,Anti-Harassment Training,2026-01-18,2026-01-28,2026-01-21,Completed,3.0,False,2026-01,10,True
1301,Kiran Sharma,IT,Python Basics,2026-02-13,2026-03-06,2026-02-24,Completed,11.0,False,2026-02,21,True
1313,Deepak Patel,IT,Workplace Safety,2025-06-03,2025-06-29,2025-06-07,Completed,4.0,False,2025-06,26,True
1005,Nandini Gupta,IT,Python Basics,2025-08-07,2025-09-01,2025-08-21,Completed,14.0,False,2025-08,25,True
1315,Krishna Shah,Operations,Python Basics,2025-08-09,2025-08-30,,Pending,,True,2025-08,21,False
1157,Priya Sinha,Finance,SQL Fundamentals,2025-06-28,2025-08-02,,Pending,,True,2025-06,35,False
1013,Rekha Bhat,Operations,Leadership Fundamentals,2025-10-06,2025-10-26,2025-10-16,Completed,10.0,False,2025-10,20,True
1311,Sunita Joshi,Sales,Excel for Business,2025-12-04,2025-12-26,,Pending,,True,2025-12,22,False
1240,Varun Kulkarni,IT,Data Security Awareness,2025-09-22,2025-10-06,,Pending,,True,2025-09,14,False
1247,Pooja Kulkarni,Sales,SQL Fundamentals,2025-06-17,2025-07-19,,Pending,,True,2025-06,32,False
1065,Neha Mukherjee,IT,Communication Skills,2025-10-13,2025-11-03,2025-10-19,Completed,6.0,False,2025-10,21,True
1247,Pooja Kulkarni,Sales,Anti-Harassment Training,2025-07-16,2025-08-12,2025-07-18,Completed,2.0,False,2025-07,27,True
1015,Varun Banerjee,IT,Project Management,2025-04-27,2025-06-05,2025-05-07,Completed,10.0,False,2025-04,39,True
1279,Ananya Modi,Finance,Workplace Safety,2025-04-26,2025-05-11,2025-04-30,Completed,4.0,False,2025-04,15,True
1196,Aditya Deshpande,HR,Leadership Fundamentals,2025-09-01,2025-10-01,2025-09-10,Completed,9.0,False,2025-09,30,True
1152,Rekha Reddy,IT,Customer Service Excellence,2025-07-28,2025-08-22,2025-07-31,Completed,3.0,False,2025-07,25,True
1080,Ishaan Pandey,IT,Communication Skills,2025-11-28,2025-12-20,2025-12-05,Completed,7.0,False,2025-11,22,True
1217,Kavya Singh,HR,Communication Skills,2025-04-06,2025-04-29,,Pending,,True,2025-04,23,False
1053,Ishaan Sinha,Marketing,Leadership Fundamentals,2025-10-12,2025-11-17,2025-10-20,Completed,8.0,False,2025-10,36,True
1097,Rajesh Desai,Sales,Customer Service Excellence,2025-04-21,2025-05-07,,Pending,,True,2025-04,16,False
1315,Krishna Shah,Operations,Project Management,2025-11-07,2025-12-15,,Pending,,True,2025-11,38,False
1220,Nandini Saxena,Operations,Python Basics,2025-09-18,2025-10-17,2025-10-01,Completed,13.0,False,2025-09,29,True
1132,Anjali Modi,IT,Workplace Safety,2025-08-08,2025-09-07,2025-08-14,Completed,6.0,False,2025-08,30,True
1181,Rohit Trivedi,HR,Leadership Fundamentals,2025-08-01,2025-09-08,2025-08-08,Completed,7.0,False,2025-08,38,True
1021,Vikram Tiwari,Finance,Excel for Business,2025-12-22,2026-01-18,2025-12-31,Completed,9.0,False,2025-12,27,True
1121,Reyansh Chopra,Operations,Anti-Harassment Training,2025-09-07,2025-10-03,2025-09-11,Completed,4.0,False,2025-09,26,True
1321,Kavya Ghosh,Sales,Data Security Awareness,2025-05-04,2025-05-16,2025-05-07,Completed,3.0,False,2025-05,12,True
1139,Ishaan Das,HR,Customer Service Excellence,2025-05-23,2025-06-26,2025-05-29,Completed,6.0,False,2025-05,34,True
1068,Divya Sharma,Operations,Excel for Business,2025-08-23,2025-09-17,2025-08-30,Completed,7.0,False,2025-08,25,True
1206,Jyoti Saxena,IT,Data Security Awareness,2026-02-11,2026-02-25,2026-02-20,Completed,9.0,False,2026-02,14,True
1251,Rajesh Pillai,HR,SQL Fundamentals,2025-07-20,2025-08-25,2025-07-31,Completed,11.0,False,2025-07,36,True
1309,Sachin Sen,Operations,Workplace Safety,2025-05-14,2025-06-12,2025-05-15,Completed,1.0,False,2025-05,29,True
1200,Sachin Nair,Operations,SQL Fundamentals,2025-07-03,2025-07-23,,Pending,,True,2025-07,20,False
1044,Nitin Mishra,Marketing,Python Basics,2025-08-28,2025-10-02,,Pending,,True,2025-08,35,False
1311,Sunita Joshi,Sales,Workplace Safety,2026-02-21,2026-03-17,,Pending,,True,2026-02,24,False
1020,Neha Nair,HR,Python Basics,2025-11-04,2025-12-17,,Pending,,True,2025-11,43,False
1311,Sunita Joshi,Sales,Project Management,2025-08-09,2025-09-02,,Pending,,True,2025-08,24,False
1229,Sneha Reddy,Operations,Python Basics,2025-05-01,2025-06-03,2025-05-19,Completed,18.0,False,2025-05,33,True
1032,Sai Mishra,IT,Data Security Awareness,2025-08-10,2025-08-30,2025-08-16,Completed,6.0,False,2025-08,20,True
1154,Mohan Malhotra,Sales,Workplace Safety,2025-12-07,2025-12-23,2025-12-08,Pending,,True,2025-12,16,False
1105,Aadhya Singh,Marketing,Anti-Harassment Training,2026-02-24,2026-03-20,2026-02-26,Completed,2.0,False,2026-02,24,True
1322,Sneha Gupta,Finance,Customer Service Excellence,2025-11-06,2025-11-25,2025-11-11,Completed,5.0,False,2025-11,19,True
1069,Nandini Rao,IT,Workplace Safety,2025-11-12,2025-12-14,2025-11-13,Completed,1.0,False,2025-11,32,True
1045,Nandini Malhotra,HR,Data Security Awareness,2025-05-07,2025-05-21,2025-05-16,Completed,9.0,False,2025-05,14,True
1046,Harish Kumar,Finance,Python Basics,2025-11-14,2025-12-05,,Pending,,True,2025-11,21,False
1122,Myra Das,Operations,Anti-Harassment Training,2026-02-21,2026-03-02,,Pending,,True,2026-02,9,False
1326,Pallavi Singh,Operations,Communication Skills,2025-08-14,2025-09-01,,Pending,,True,2025-08,18,False
1007,Aditya Patel,IT,Communication Skills,2026-01-19,2026-02-02,2026-01-31,Completed,12.0,False,2026-01,14,True
1048,Rahul Sen,Sales,Leadership Fundamentals,2025-11-30,2025-12-28,2025-12-02,Completed,2.0,False,2025-11,28,True
1003,Priya Mishra,Operations,Workplace Safety,2026-01-01,2026-01-18,2026-01-06,Completed,5.0,False,2026-01,17,True
1224,Aditya Nair,HR,Leadership Fundamentals,2025-06-01,2025-07-04,2025-06-11,Completed,10.0,False,2025-06,33,True
1034,Kavya Shah,Marketing,Project Management,2025-09-17,2025-10-27,2025-09-25,Completed,8.0,False,2025-09,40,True
1342,Arjun Chopra,Sales,Data Security Awareness,2026-02-17,2026-03-21,2026-02-18,Completed,1.0,False,2026-02,32,True
1048,Rahul Sen,Sales,Customer Service Excellence,2025-09-21,2025-10-06,,Pending,,True,2025-09,15,False
1165,Rohit Sinha,IT,Python Basics,2025-07-12,2025-08-07,2025-07-28,Completed,16.0,False,2025-07,26,True
1150,Deepak Rao,HR,Communication Skills,2025-07-06,2025-07-29,2025-07-15,Completed,9.0,False,2025-07,23,True
1258,Aadhya Das,Finance,Workplace Safety,2026-02-16,2026-03-20,2026-02-24,Completed,8.0,False,2026-02,32,True
1054,Krishna Chopra,Operations,Workplace Safety,2026-02-17,2026-03-13,2026-02-18,Completed,1.0,False,2026-02,24,True
1268,Tanya Nair,Finance,Anti-Harassment Training,2025-04-18,2025-05-03,2025-04-19,Completed,1.0,False,2025-04,15,True
1303,Tanya Mukherjee,Sales,SQL Fundamentals,2025-07-31,2025-09-01,2025-08-10,Completed,10.0,False,2025-07,32,True
1276,Tanya Desai,Sales,Customer Service Excellence,2026-02-23,2026-03-17,2026-02-26,Completed,3.0,False,2026-02,22,True
1126,Sunita Chopra,Sales,Leadership Fundamentals,2025-04-08,2025-04-24,2025-04-18,Completed,10.0,False,2025-04,16,True
1079,Nitin Das,HR,Project Management,2025-04-21,2025-05-22,2025-04-30,Completed,9.0,False,2025-04,31,True
1314,Sai Banerjee,Marketing,Customer Service Excellence,2025-11-20,2025-12-24,,Pending,,True,2025-11,34,False
1008,Sai Pillai,Operations,Customer Service Excellence,2025-06-15,2025-07-21,2025-06-22,Completed,7.0,False,2025-06,36,True
1034,Kavya Shah,Marketing,Workplace Safety,2025-04-18,2025-05-21,2025-04-24,Completed,6.0,False,2025-04,33,True
1350,Anjali Nair,Finance,Data Security Awareness,2025-11-27,2025-12-28,2025-11-30,Completed,3.0,False,2025-11,31,True
1290,Krishna Iyer,Finance,Anti-Harassment Training,2025-04-07,2025-04-21,2025-04-11,Completed,4.0,False,2025-04,14,True
1192,Varun Iyer,Operations,Python Basics,2025-05-19,2025-06-23,2025-06-01,Completed,13.0,False,2025-05,35,True
1317,Sneha Mukherjee,Sales,SQL Fundamentals,2025-05-02,2025-05-22,2025-05-08,Completed,6.0,False,2025-05,20,True
1122,Myra Das,Operations,SQL Fundamentals,2026-02-09,2026-03-05,2026-02-16,Completed,7.0,False,2026-02,24,True
1179,Shruti Saxena,Marketing,Excel for Business,2025-11-04,2025-12-01,,Pending,,True,2025-11,27,False
1035,Nitin Pandey,Marketing,Communication Skills,2025-09-13,2025-09-30,,Pending,,True,2025-09,17,False
1308,Neha Saxena,HR,SQL Fundamentals,2026-01-04,2026-01-25,2026-01-10,Completed,6.0,False,2026-01,21,True
1139,Ishaan Das,HR,Excel for Business,2025-04-23,2025-05-28,2025-05-04,Completed,11.0,False,2025-04,35,True
1028,Manish Das,Sales,Workplace Safety,2025-05-31,2025-06-18,2025-06-02,Completed,2.0,False,2025-05,18,True
1106,Aditya Saxena,IT,Communication Skills,2025-06-25,2025-07-31,2025-06-30,Completed,5.0,False,2025-06,36,True
1095,Shruti Deshpande,Operations,Anti-Harassment Training,2025-11-10,2025-11-26,,Pending,,True,2025-11,16,False
1243,Sachin Mukherjee,Marketing,Data Security Awareness,2025-06-07,2025-06-22,2025-06-14,Completed,7.0,False,2025-06,15,True
1028,Manish Das,Sales,SQL Fundamentals,2025-10-09,2025-10-31,2025-10-26,Completed,17.0,False,2025-10,22,True
1085,Ayaan Pandey,HR,Leadership Fundamentals,2025-05-11,2025-05-26,2025-05-22,Completed,11.0,False,2025-05,15,True
1187,Nitin Sinha,Operations,Workplace Safety,2026-01-28,2026-02-16,2026-01-29,Completed,1.0,False,2026-01,19,True
1262,Sunita Ghosh,Marketing,Leadership Fundamentals,2025-06-03,2025-06-24,2025-06-08,Completed,5.0,False,2025-06,21,True
1150,Deepak Rao,HR,Python Basics,2025-12-23,2026-01-27,2026-01-03,Completed,11.0,False,2025-12,35,True
1070,Nandini Bhat,Marketing,Anti-Harassment Training,2026-02-06,2026-03-09,2026-02-07,Completed,1.0,False,2026-02,31,True
1212,Myra Shah,Finance,Anti-Harassment Training,2025-12-11,2026-01-08,,Pending,,True,2025-12,28,False
1255,Riya Saxena,IT,Python Basics,2025-09-25,2025-10-29,2025-10-07,Completed,12.0,False,2025-09,34,True
1266,Priya Iyer,Operations,Excel for Business,2025-07-07,2025-07-27,,Pending,,True,2025-07,20,False
1127,Arjun Desai,Operations,Workplace Safety,2026-02-10,2026-03-03,,Pending,,True,2026-02,21,False
1215,Vivaan Das,Finance,Customer Service Excellence,2025-12-15,2026-01-04,2025-12-22,Completed,7.0,False,2025-12,20,True
1003,Priya Mishra,Operations,Excel for Business,2025-08-19,2025-09-06,2025-08-28,Completed,9.0,False,2025-08,18,True
1198,Vikram Pillai,Operations,Anti-Harassment Training,2025-11-28,2025-12-22,2025-11-29,Completed,1.0,False,2025-11,24,True
1052,Deepak Shah,Operations,Data Security Awareness,2025-04-27,2025-05-29,2025-05-01,Completed,4.0,False,2025-04,32,True
1191,Ayaan Singh,IT,Excel for Business,2025-11-08,2025-12-03,2025-11-20,Completed,12.0,False,2025-11,25,True
1132,Anjali Modi,IT,Leadership Fundamentals,2025-04-22,2025-05-10,,Pending,,True,2025-04,18,False
1075,Pranav Sinha,Finance,Customer Service Excellence,2025-06-29,2025-07-17,,Pending,,True,2025-06,18,False
1071,Harish Saxena,Operations,Leadership Fundamentals,2025-12-19,2026-01-06,2025-12-25,Completed,6.0,False,2025-12,18,True
1270,Aadhya Mehta,HR,Excel for Business,2025-11-13,2025-12-18,2025-11-27,Completed,14.0,False,2025-11,35,True
1255,Riya Saxena,IT,Communication Skills,2025-07-10,2025-08-16,2025-07-18,Completed,8.0,False,2025-07,37,True
1121,Reyansh Chopra,Operations,Project Management,2025-07-26,2025-08-17,2025-08-04,Completed,9.0,False,2025-07,22,True
1006,Rekha Banerjee,IT,Workplace Safety,2025-07-30,2025-09-01,2025-08-05,Completed,6.0,False,2025-07,33,True
1073,Lakshmi Verma,IT,Excel for Business,2025-10-09,2025-11-02,2025-10-23,Completed,14.0,False,2025-10,24,True
1335,Harish Pandey,IT,SQL Fundamentals,2025-12-04,2025-12-22,,Pending,,True,2025-12,18,False
1160,Sunita Malhotra,Operations,Anti-Harassment Training,2025-07-19,2025-08-16,2025-07-20,Completed,1.0,False,2025-07,28,True
1207,Mohan Chopra,IT,Communication Skills,2025-10-08,2025-10-26,2025-10-17,Completed,9.0,False,2025-10,18,True
1147,Diya Singh,Finance,Excel for Business,2026-02-17,2026-03-17,,Pending,,True,2026-02,28,False
1090,Arjun Joshi,Sales,Excel for Business,2025-09-18,2025-10-09,2025-09-23,Completed,5.0,False,2025-09,21,True
1299,Neha Patel,Finance,SQL Fundamentals,2025-04-30,2025-05-25,2025-05-09,Completed,9.0,False,2025-04,25,True
1295,Mohan Saxena,IT,Leadership Fundamentals,2025-11-20,2025-12-18,2025-11-28,Completed,8.0,False,2025-11,28,True
1054,Krishna Chopra,Operations,Project Management,2025-07-21,2025-08-18,2025-07-30,Completed,9.0,False,2025-07,28,True
1020,Neha Nair,HR,SQL Fundamentals,2025-06-26,2025-07-31,,Pending,,True,2025-06,35,False
1211,Kiran Mishra,Sales,Excel for Business,2025-05-14,2025-06-13,,Pending,,True,2025-05,30,False
1050,Sara Malhotra,IT,Leadership Fundamentals,2025-07-19,2025-08-21,2025-07-24,Completed,5.0,False,2025-07,33,True
1326,Pallavi Singh,Operations,Leadership Fundamentals,2025-08-20,2025-09-04,,Pending,,True,2025-08,15,False
1331,Priya Joshi,HR,Excel for Business,2025-08-04,2025-08-31,2025-08-05,Completed,1.0,False,2025-08,27,True
1003,Priya Mishra,Operations,Excel for Business,2026-01-27,2026-02-17,,Pending,,True,2026-01,21,False
1177,Kavya Kulkarni,Finance,Data Security Awareness,2025-10-30,2025-11-12,2025-11-04,Completed,5.0,False,2025-10,13,True
1217,Kavya Singh,HR,Leadership Fundamentals,2025-12-14,2025-12-30,2025-12-21,Completed,7.0,False,2025-12,16,True
1257,Nandini Deshpande,Marketing,Communication Skills,2025-12-01,2026-01-06,,Pending,,True,2025-12,36,False
1103,Aarav Singh,HR,Leadership Fundamentals,2025-12-09,2025-12-31,2025-12-17,Completed,8.0,False,2025-12,22,True
1213,Vikram Deshpande,Finance,Data Security Awareness,2025-10-25,2025-11-12,2025-11-01,Completed,7.0,False,2025-10,18,True
1055,Jyoti Sinha,Finance,Python Basics,2025-07-31,2025-09-10,,Pending,,True,2025-07,41,False
1111,Priya Modi,HR,Data Security Awareness,2025-12-01,2026-01-03,2025-12-03,Completed,2.0,False,2025-12,33,True
1107,Arjun Chopra,Sales,Leadership Fundamentals,2026-01-17,2026-02-24,,Pending,,True,2026-01,38,False
1072,Ayaan Kulkarni,IT,Leadership Fundamentals,2025-11-23,2025-12-12,,Pending,,True,2025-11,19,False
1104,Shruti Kumar,Sales,Communication Skills,2025-07-03,2025-07-28,,Pending,,True,2025-07,25,False
1235,Sachin Rao,IT,Data Security Awareness,2026-02-15,2026-03-01,2026-02-20,Completed,5.0,False,2026-02,14,True
1321,Kavya Ghosh,Sales,Project Management,2025-12-27,2026-01-16,2026-01-09,Completed,13.0,False,2025-12,20,True
1334,Sunita Sinha,IT,Python Basics,2026-02-07,2026-03-17,2026-02-21,Completed,14.0,False,2026-02,38,True
1053,Ishaan Sinha,Marketing,Excel for Business,2025-05-11,2025-06-16,,Pending,,True,2025-05,36,False
1261,Kiran Singh,Finance,Data Security Awareness,2025-12-19,2026-01-21,2025-12-26,Completed,7.0,False,2025-12,33,True
1149,Nandini Chopra,IT,Data Security Awareness,2025-05-26,2025-06-19,2025-05-30,Completed,4.0,False,2025-05,24,True
1115,Vikram Banerjee,Finance,SQL Fundamentals,2025-04-20,2025-05-18,2025-05-05,Completed,15.0,False,2025-04,28,True
1284,Nitin Chopra,IT,Customer Service Excellence,2025-05-04,2025-06-03,2025-05-14,Completed,10.0,False,2025-05,30,True
1167,Arjun Chopra,HR,Excel for Business,2025-06-09,2025-07-06,2025-06-21,Completed,12.0,False,2025-06,27,True
1251,Rajesh Pillai,HR,Workplace Safety,2025-11-30,2026-01-02,,Pending,,True,2025-11,33,False
1080,Ishaan Pandey,IT,SQL Fundamentals,2025-07-16,2025-08-25,,Pending,,True,2025-07,40,False
1225,Gaurav Banerjee,HR,Project Management,2025-09-27,2025-10-24,2025-10-07,Completed,10.0,False,2025-09,27,True
1098,Ayaan Chopra,Sales,Communication Skills,2025-08-19,2025-09-03,2025-08-27,Completed,8.0,False,2025-08,15,True
1347,Sachin Pandey,Finance,Project Management,2025-11-17,2025-12-21,2025-11-29,Completed,12.0,False,2025-11,34,True
1192,Varun Iyer,Operations,Workplace Safety,2025-11-26,2025-12-28,2025-11-30,Completed,4.0,False,2025-11,32,True
